stop_id,stop_name,stop_lat,stop_lon,platform_code,parent_station,location_type
stops:008872009:0,Charleroi-Sud,50.40471,4.438567,,stops:008872009,0
stops:008872009:1,Charleroi-Sud,50.40471,4.438567,1,stops:008872009,0
stops:008872009:2,Charleroi-Sud,50.40471,4.438567,2,stops:008872009,0
stops:008872009:3,Charleroi-Sud,50.40471,4.438567,3,stops:008872009,0
stops:008872009:4,Charleroi-Sud,50.40471,4.438567,4,stops:008872009,0
stops:008872009:5,Charleroi-Sud,50.40471,4.438567,5,stops:008872009,0
stops:008872009:6,Charleroi-Sud,50.40471,4.438567,6,stops:008872009,0
stops:008872009:7,Charleroi-Sud,50.40471,4.438567,7,stops:008872009,0
stops:008872009:8,Charleroi-Sud,50.40471,4.438567,8,stops:008872009,0
stops:008872009:9,Charleroi-Sud,50.40471,4.438567,9,stops:008872009,0
stops:008872009:10,Charleroi-Sud,50.40471,4.438567,10,stops:008872009,0
stops:008872009:11,Charleroi-Sud,50.40471,4.438567,11,stops:008872009,0
stops:008872009:12,Charleroi-Sud,50.40471,4.438567,12,stops:008872009,0
stops:008872066,Charleroi-Ouest,50.410948,4.436653,,,1
stops:008872066:0,Charleroi-Ouest,50.410948,4.436653,,stops:008872066,0
stops:008872066:1,Charleroi-Ouest,50.410948,4.436653,1,stops:008872066,0
stops:008872066:2,Charleroi-Ouest,50.410948,4.436653,2,stops:008872066,0
stops:008872306,Lodelinsart,50.432451,4.462946,,,1
stops:008872306:0,Lodelinsart,50.432451,4.462946,,stops:008872306,0
stops:008872306:1,Lodelinsart,50.432451,4.462946,1,stops:008872306,0
stops:008872306:2,Lodelinsart,50.432451,4.462946,2,stops:008872306,0
stops:008872413,Fleurus,50.481927,4.543741,,,1
stops:008872413:0,Fleurus,50.481927,4.543741,,stops:008872413,0
stops:008872413:1,Fleurus,50.481927,4.543741,1,stops:008872413,0
stops:008872413:2,Fleurus,50.481927,4.543741,2,stops:008872413,0
stops:008872520,Ligny,50.511726,4.566133,,,1
stops:008872520:0,Ligny,50.511726,4.566133,,stops:008872520,0
stops:008872520:1,Ligny,50.511726,4.566133,1,stops:008872520,0
stops:008872520:2,Ligny,50.511726,4.566133,2,stops:008872520,0
stops:008872553,Tilly,50.558084,4.552676,,,1
stops:008872553:0,Tilly,50.558084,4.552676,,stops:008872553,0
stops:008872553:1,Tilly,50.558084,4.552676,1,stops:008872553,0
stops:008872553:2,Tilly,50.558084,4.552676,2,stops:008872553,0
stops:008872579,Villers-la-Ville,50.578103,4.533349,,,1
stops:008872579:0,Villers-la-Ville,50.578103,4.533349,,stops:008872579,0
stops:008872579:1,Villers-la-Ville,50.578103,4.533349,1,stops:008872579,0
stops:008872579:2,Villers-la-Ville,50.578103,4.533349,2,stops:008872579,0
stops:008872587,La Roche (Brabant),50.610338,4.539157,,,1
stops:008872587:0,La Roche (Brabant),50.610338,4.539157,,stops:008872587,0
stops:008872587:1,La Roche (Brabant),50.610338,4.539157,1,stops:008872587,0
stops:008872587:2,La Roche (Brabant),50.610338,4.539157,2,stops:008872587,0
stops:008872611,Faux,50.621826,4.54926,,,1
stops:008872611:0,Faux,50.621826,4.54926,,stops:008872611,0
stops:008872611:1,Faux,50.621826,4.54926,1,stops:008872611,0
stops:008872611:2,Faux,50.621826,4.54926,2,stops:008872611,0
stops:008873007,Walcourt,50.259219,4.435879,,,1
stops:008873007:0,Walcourt,50.259219,4.435879,,stops:008873007,0
stops:008873007:1,Walcourt,50.259219,4.435879,1,stops:008873007,0
stops:008873007:2,Walcourt,50.259219,4.435879,2,stops:008873007,0
stops:008873007:3,Walcourt,50.259219,4.435879,3,stops:008873007,0
stops:008873122,Philippeville,50.191639,4.535956,,,1
stops:008873122:0,Philippeville,50.191639,4.535956,,stops:008873122,0
stops:008873239,Yves-Gomezée,50.237133,4.492709,,,1
stops:008873239:0,Yves-Gomezée,50.237133,4.492709,,stops:008873239,0
stops:008873239:1,Yves-Gomezée,50.237133,4.492709,1,stops:008873239,0
stops:008873312,Pry,50.269278,4.428805,,,1
stops:008873312:0,Pry,50.269278,4.428805,,stops:008873312,0
stops:008873312:1,Pry,50.269278,4.428805,1,stops:008873312,0
stops:008873312:2,Pry,50.269278,4.428805,2,stops:008873312,0
stops:008873320,Berzée,50.285603,4.405909,,,1
stops:008873320:0,Berzée,50.285603,4.405909,,stops:008873320,0
stops:008873320:1,Berzée,50.285603,4.405909,1,stops:008873320,0
stops:008873320:2,Berzée,50.285603,4.405909,2,stops:008873320,0
stops:008873379,Cour-sur-Heure,50.300138,4.391491,,,1
stops:008873379:0,Cour-sur-Heure,50.300138,4.391491,,stops:008873379,0
stops:008873379:1,Cour-sur-Heure,50.300138,4.391491,1,stops:008873379,0
stops:008873379:2,Cour-sur-Heure,50.300138,4.391491,2,stops:008873379,0
stops:008873387,Ham-sur-Heure,50.319555,4.404696,,,1
stops:008873387:0,Ham-sur-Heure,50.319555,4.404696,,stops:008873387,0
stops:008873387:1,Ham-sur-Heure,50.319555,4.404696,1,stops:008873387,0
stops:008873387:2,Ham-sur-Heure,50.319555,4.404696,2,stops:008873387,0
stops:008874005,Châtelet,50.410103,4.521861,,,1
stops:008874005:0,Châtelet,50.410103,4.521861,,stops:008874005,0
stops:008874005:1,Châtelet,50.410103,4.521861,1,stops:008874005,0
stops:008874005:2,Châtelet,50.410103,4.521861,2,stops:008874005,0
stops:008874005:3,Châtelet,50.410103,4.521861,3,stops:008874005,0
stops:008874005:4,Châtelet,50.410103,4.521861,4,stops:008874005,0
stops:008874054,Couillet,50.392718,4.46851,,,1
stops:008874054:0,Couillet,50.392718,4.46851,,stops:008874054,0
stops:008874054:1,Couillet,50.392718,4.46851,1,stops:008874054,0
stops:008874054:2,Couillet,50.392718,4.46851,2,stops:008874054,0
stops:008874054:3,Couillet,50.392718,4.46851,3,stops:008874054,0
stops:008874054:4,Couillet,50.392718,4.46851,4,stops:008874054,0
stops:008874559,Le Campinaire,50.428936,4.552586,,,1
stops:008874559:0,Le Campinaire,50.428936,4.552586,,stops:008874559,0
stops:008874559:1,Le Campinaire,50.428936,4.552586,1,stops:008874559,0
stops:008874559:2,Le Campinaire,50.428936,4.552586,2,stops:008874559,0
stops:008874567,Farciennes,50.435246,4.564138,,,1
stops:008874567:0,Farciennes,50.435246,4.564138,,stops:008874567,0
stops:008874567:1,Farciennes,50.435246,4.564138,1,stops:008874567,0
stops:008874567:2,Farciennes,50.435246,4.564138,2,stops:008874567,0
stops:008874583,Aiseau,50.429529,4.584552,,,1
stops:008874583:0,Aiseau,50.429529,4.584552,,stops:008874583,0
stops:008874583:1,Aiseau,50.429529,4.584552,1,stops:008874583,0
stops:008874583:2,Aiseau,50.429529,4.584552,2,stops:008874583,0
stops:008874609,Tamines,50.432235,4.608823,,,1
stops:008874609:0,Tamines,50.432235,4.608823,,stops:008874609,0
stops:008874609:1,Tamines,50.432235,4.608823,1,stops:008874609,0
stops:008874609:2,Tamines,50.432235,4.608823,2,stops:008874609,0
stops:008874609:3,Tamines,50.432235,4.608823,3,stops:008874609,0
stops:008874716,Auvelais,50.449197,4.630532,,,1
stops:008874716:0,Auvelais,50.449197,4.630532,,stops:008874716,0
stops:008874716:1,Auvelais,50.449197,4.630532,1,stops:008874716,0
stops:008874716:2,Auvelais,50.449197,4.630532,2,stops:008874716,0
stops:008874724,Jemeppe-sur-Sambre,50.45095,4.662632,,,1
stops:008874724:0,Jemeppe-sur-Sambre,50.45095,4.662632,,stops:008874724,0
stops:008874724:1,Jemeppe-sur-Sambre,50.45095,4.662632,1,stops:008874724,0
stops:008874724:2,Jemeppe-sur-Sambre,50.45095,4.662632,2,stops:008874724,0
stops:008874724:3,Jemeppe-sur-Sambre,50.45095,4.662632,3,stops:008874724,0
stops:008874724:4,Jemeppe-sur-Sambre,50.45095,4.662632,4,stops:008874724,0
stops:008875002,Mariembourg,50.09549,4.525691,,,1
stops:008875002:0,Mariembourg,50.09549,4.525691,,stops:008875002,0
stops:008875002:1,Mariembourg,50.09549,4.525691,1,stops:008875002,0
stops:008875002:2,Mariembourg,50.09549,4.525691,2,stops:008875002,0
stops:008875127,Couvin,50.056324,4.491702,,,1
stops:008875127:0,Couvin,50.056324,4.491702,,stops:008875127,0
stops:008875127:1,Couvin,50.056324,4.491702,1,stops:008875127,0
stops:008881000,Mons,50.453854,3.942542,,,1
stops:008881000:0,Mons,50.453854,3.942542,,stops:008881000,0
stops:008881000:1,Mons,50.453854,3.942542,1,stops:008881000,0
stops:008881000:2,Mons,50.453854,3.942542,2,stops:008881000,0
stops:008881000:3,Mons,50.453854,3.942542,3,stops:008881000,0
stops:008881000:4,Mons,50.453854,3.942542,4,stops:008881000,0
stops:008881000:5,Mons,50.453854,3.942542,5,stops:008881000,0
stops:008881000:6,Mons,50.453854,3.942542,6,stops:008881000,0
stops:008881000:7,Mons,50.453854,3.942542,7,stops:008881000,0
stops:008881125,Ghlin,50.487411,3.906343,,,1
stops:008881125:0,Ghlin,50.487411,3.906343,,stops:008881125,0
stops:008881125:1,Ghlin,50.487411,3.906343,1,stops:008881125,0
stops:008881125:2,Ghlin,50.487411,3.906343,2,stops:008881125,0
stops:008881158,Erbisœul,50.507025,3.887987,,,1
stops:008881158:0,Erbisœul,50.507025,3.887987,,stops:008881158,0
stops:008881158:1,Erbisœul,50.507025,3.887987,1,stops:008881158,0
stops:008881158:2,Erbisœul,50.507025,3.887987,2,stops:008881158,0
stops:008881166,Jurbeke,50.530496,3.910694,,,1
stops:008881166:0,Jurbeke,50.530496,3.910694,,stops:008881166,0
stops:008881166:1,Jurbeke,50.530496,3.910694,1,stops:008881166,0
stops:008881166:2,Jurbeke,50.530496,3.910694,2,stops:008881166,0
stops:008881166:3,Jurbeke,50.530496,3.910694,3,stops:008881166,0
stops:008881166:4,Jurbeke,50.530496,3.910694,4,stops:008881166,0
stops:008881174,Masnuy-Saint-Pierre,50.536546,3.962139,,,1
stops:008881174:0,Masnuy-Saint-Pierre,50.536546,3.962139,,stops:008881174,0
stops:008881174:1,Masnuy-Saint-Pierre,50.536546,3.962139,1,stops:008881174,0
stops:008881174:2,Masnuy-Saint-Pierre,50.536546,3.962139,2,stops:008881174,0
stops:008881190,Lens,50.559342,3.903224,,,1
stops:008881190:0,Lens,50.559342,3.903224,,stops:008881190,0
stops:008881190:1,Lens,50.559342,3.903224,1,stops:008881190,0
stops:008881190:2,Lens,50.559342,3.903224,2,stops:008881190,0
stops:008881315,Nimy,50.471644,3.956089,,,1
stops:008881315:0,Nimy,50.471644,3.956089,,stops:008881315,0
stops:008881315:1,Nimy,50.471644,3.956089,1,stops:008881315,0
stops:008881315:2,Nimy,50.471644,3.956089,2,stops:008881315,0
stops:008881406,Obourg,50.469873,4.007804,,,1
stops:008881406:0,Obourg,50.469873,4.007804,,stops:008881406,0
stops:008881406:1,Obourg,50.469873,4.007804,1,stops:008881406,0
stops:008881406:2,Obourg,50.469873,4.007804,2,stops:008881406,0
stops:008881430,Havre,50.470754,4.059987,,,1
stops:008881430:0,Havre,50.470754,4.059987,,stops:008881430,0
stops:008881430:1,Havre,50.470754,4.059987,1,stops:008881430,0
stops:008881430:2,Havre,50.470754,4.059987,2,stops:008881430,0
stops:008881455,Thieu,50.46954,4.098523,,,1
stops:008881455:0,Thieu,50.46954,4.098523,,stops:008881455,0
stops:008881455:1,Thieu,50.46954,4.098523,1,stops:008881455,0
stops:008881455:2,Thieu,50.46954,4.098523,2,stops:008881455,0
stops:008881463,Bracquegnies,50.474457,4.126345,,,1
stops:008881463:0,Bracquegnies,50.474457,4.126345,,stops:008881463,0
stops:008881463:1,Bracquegnies,50.474457,4.126345,1,stops:008881463,0
stops:008881463:2,Bracquegnies,50.474457,4.126345,2,stops:008881463,0
stops:008881505,Quevy,50.341534,3.909489,,,1
stops:008881505:0,Quevy,50.341534,3.909489,,stops:008881505,0
stops:008881505:1,Quevy,50.341534,3.909489,1,stops:008881505,0
stops:008881562,Genly,50.390642,3.911638,,,1
stops:008881562:0,Genly,50.390642,3.911638,,stops:008881562,0
stops:008881562:1,Genly,50.390642,3.911638,1,stops:008881562,0
stops:008881562:2,Genly,50.390642,3.911638,2,stops:008881562,0
stops:008881570,Frameries,50.405932,3.906586,,,1
stops:008881570:0,Frameries,50.405932,3.906586,,stops:008881570,0
stops:008881570:1,Frameries,50.405932,3.906586,1,stops:008881570,0
stops:008881570:2,Frameries,50.405932,3.906586,2,stops:008881570,0
stops:008882107,La Louvière-Centre,50.478161,4.179858,,,1
stops:008882107:0,La Louvière-Centre,50.478161,4.179858,,stops:008882107,0
stops:008882107:1,La Louvière-Centre,50.478161,4.179858,1,stops:008882107,0
stops:008882107:2,La Louvière-Centre,50.478161,4.179858,2,stops:008882107,0
stops:008882107:3,La Louvière-Centre,50.478161,4.179858,3,stops:008882107,0
stops:008882206,La Louvière-Sud,50.464974,4.190609,,,1
stops:008882206:0,La Louvière-Sud,50.464974,4.190609,,stops:008882206,0
stops:008882206:1,La Louvière-Sud,50.464974,4.190609,1,stops:008882206,0
stops:008882206:2,La Louvière-Sud,50.464974,4.190609,2,stops:008882206,0
stops:008882206:3,La Louvière-Sud,50.464974,4.190609,3,stops:008882206,0
stops:008882206:4,La Louvière-Sud,50.464974,4.190609,4,stops:008882206,0
stops:008882230,Morlanwelz,50.457998,4.247367,,,1
stops:008882230:0,Morlanwelz,50.457998,4.247367,,stops:008882230,0
stops:008882230:1,Morlanwelz,50.457998,4.247367,1,stops:008882230,0
stops:008882230:2,Morlanwelz,50.457998,4.247367,2,stops:008882230,0
stops:008882248,Carnieres,50.447957,4.263826,,,1
stops:008882248:0,Carnieres,50.447957,4.263826,,stops:008882248,0
stops:008882248:1,Carnieres,50.447957,4.263826,1,stops:008882248,0
stops:008882248:2,Carnieres,50.447957,4.263826,2,stops:008882248,0
stops:008882339,Leval,50.430797,4.211041,,,1
stops:008882339:0,Leval,50.430797,4.211041,,stops:008882339,0
stops:008882339:1,Leval,50.430797,4.211041,1,stops:008882339,0
stops:008882362,Binche,50.408764,4.172451,,,1
stops:008882362:0,Binche,50.408764,4.172451,,stops:008882362,0
stops:008882362:1,Binche,50.408764,4.172451,1,stops:008882362,0
stops:008882362:2,Binche,50.408764,4.172451,2,stops:008882362,0
stops:008882362:3,Binche,50.408764,4.172451,3,stops:008882362,0
stops:008882701,Manage,50.506108,4.234683,,,1
stops:008882701:0,Manage,50.506108,4.234683,,stops:008882701,0
stops:008882701:1,Manage,50.506108,4.234683,1,stops:008882701,0
stops:008882701:2,Manage,50.506108,4.234683,2,stops:008882701,0
stops:008882701:3,Manage,50.506108,4.234683,3,stops:008882701,0
stops:008883006,Braine-le-Comte,50.605079,4.137662,,,1
stops:008883006:0,Braine-le-Comte,50.605079,4.137662,,stops:008883006,0
stops:008883006:1,Braine-le-Comte,50.605079,4.137662,1,stops:008883006,0
stops:008883006:2,Braine-le-Comte,50.605079,4.137662,2,stops:008883006,0
stops:008883006:3,Braine-le-Comte,50.605079,4.137662,3,stops:008883006,0
stops:008883006:4,Braine-le-Comte,50.605079,4.137662,4,stops:008883006,0
stops:008883006:5,Braine-le-Comte,50.605079,4.137662,5,stops:008883006,0
stops:008883006:6,Braine-le-Comte,50.605079,4.137662,6,stops:008883006,0
stops:008883006:7,Braine-le-Comte,50.605079,4.137662,7,stops:008883006,0
stops:008883006:8,Braine-le-Comte,50.605079,4.137662,8,stops:008883006,0
stops:008883006:9,Braine-le-Comte,50.605079,4.137662,9,stops:008883006,0
stops:008883022,Hennuyères,50.651005,4.175893,,,1
stops:008883022:0,Hennuyères,50.651005,4.175893,,stops:008883022,0
stops:008883022:1,Hennuyères,50.651005,4.175893,1,stops:008883022,0
stops:008883022:2,Hennuyères,50.651005,4.175893,2,stops:008883022,0
stops:008883113,Soignies,50.572763,4.067519,,,1
stops:008883113:0,Soignies,50.572763,4.067519,,stops:008883113,0
stops:008883113:1,Soignies,50.572763,4.067519,1,stops:008883113,0
stops:008883113:2,Soignies,50.572763,4.067519,2,stops:008883113,0
stops:008883121,Neufvilles,50.543602,4.010672,,,1
stops:008883121:0,Neufvilles,50.543602,4.010672,,stops:008883121,0
stops:008883121:1,Neufvilles,50.543602,4.010672,1,stops:008883121,0
stops:008883121:2,Neufvilles,50.543602,4.010672,2,stops:008883121,0
stops:008883212,Écaussinnes,50.56239,4.156639,,,1
stops:008883212:0,Écaussinnes,50.56239,4.156639,,stops:008883212,0
stops:008883212:1,Écaussinnes,50.56239,4.156639,1,stops:008883212,0
stops:008883212:2,Écaussinnes,50.56239,4.156639,2,stops:008883212,0
stops:008883212:3,Écaussinnes,50.56239,4.156639,3,stops:008883212,0
stops:008883220,Marche-lez-Écaussinnes,50.546173,4.177098,,,1
stops:008883220:0,Marche-lez-Écaussinnes,50.546173,4.177098,,stops:008883220,0
stops:008883220:1,Marche-lez-Écaussinnes,50.546173,4.177098,1,stops:008883220,0
stops:008883220:2,Marche-lez-Écaussinnes,50.546173,4.177098,2,stops:008883220,0
stops:008883238,Familleureux,50.519358,4.211581,,,1
stops:008883238:0,Familleureux,50.519358,4.211581,,stops:008883238,0
stops:008883238:1,Familleureux,50.519358,4.211581,1,stops:008883238,0
stops:008883238:2,Familleureux,50.519358,4.211581,2,stops:008883238,0
stops:008883311,Enghien,50.697273,4.047357,,,1
stops:008883311:0,Enghien,50.697273,4.047357,,stops:008883311,0
stops:008883311:1,Enghien,50.697273,4.047357,1,stops:008883311,0
stops:008883311:2,Enghien,50.697273,4.047357,2,stops:008883311,0
stops:008883311:3,Enghien,50.697273,4.047357,3,stops:008883311,0
stops:008883311:4,Enghien,50.697273,4.047357,4,stops:008883311,0
stops:008883311:5,Enghien,50.697273,4.047357,5,stops:008883311,0
stops:008883436,Silly,50.662386,3.935863,,,1
stops:008883436:0,Silly,50.662386,3.935863,,stops:008883436,0
stops:008883436:1,Silly,50.662386,3.935863,1,stops:008883436,0
stops:008883436:2,Silly,50.662386,3.935863,2,stops:008883436,0
stops:008883808,Tubize,50.691708,4.205729,,,1
stops:008883808:0,Tubize,50.691708,4.205729,,stops:008883808,0
stops:008883808:1,Tubize,50.691708,4.205729,1,stops:008883808,0
stops:008883808:2,Tubize,50.691708,4.205729,2,stops:008883808,0
stops:008884004,Saint-Ghislain,50.44286,3.820253,,,1
stops:008884004:0,Saint-Ghislain,50.44286,3.820253,,stops:008884004,0
stops:008884004:1,Saint-Ghislain,50.44286,3.820253,1,stops:008884004,0
stops:008884004:2,Saint-Ghislain,50.44286,3.820253,2,stops:008884004,0
stops:008884004:3,Saint-Ghislain,50.44286,3.820253,3,stops:008884004,0
stops:008884004:4,Saint-Ghislain,50.44286,3.820253,4,stops:008884004,0
stops:008884004:5,Saint-Ghislain,50.44286,3.820253,5,stops:008884004,0
stops:008884319,Boussu,50.436388,3.797025,,,1
stops:008884319:0,Boussu,50.436388,3.797025,,stops:008884319,0
stops:008884319:1,Boussu,50.436388,3.797025,1,stops:008884319,0
stops:008884327,Hainin,50.428019,3.766893,,,1
stops:008884327:0,Hainin,50.428019,3.766893,,stops:008884327,0
stops:008884327:1,Hainin,50.428019,3.766893,1,stops:008884327,0
stops:008884335,Quievrain,50.410103,3.68608,,,1
stops:008884335:0,Quievrain,50.410103,3.68608,,stops:008884335,0
stops:008884335:1,Quievrain,50.410103,3.68608,1,stops:008884335,0
stops:008884350,Thulin,50.423335,3.744708,,,1
stops:008884350:0,Thulin,50.423335,3.744708,,stops:008884350,0
stops:008884350:1,Thulin,50.423335,3.744708,1,stops:008884350,0
stops:008884541,Quaregnon,50.449827,3.856543,,,1
stops:008884541:0,Quaregnon,50.449827,3.856543,,stops:008884541,0
stops:008884541:1,Quaregnon,50.449827,3.856543,1,stops:008884541,0
stops:008884541:2,Quaregnon,50.449827,3.856543,2,stops:008884541,0
stops:008884566,Jemappes,50.452577,3.885587,,,1
stops:008884566:0,Jemappes,50.452577,3.885587,,stops:008884566,0
stops:008884566:1,Jemappes,50.452577,3.885587,1,stops:008884566,0
stops:008884566:2,Jemappes,50.452577,3.885587,2,stops:008884566,0
stops:008884632,Ville-Pommerœul,50.464542,3.724248,,,1
stops:008884632:0,Ville-Pommerœul,50.464542,3.724248,,stops:008884632,0
stops:008884632:1,Ville-Pommerœul,50.464542,3.724248,1,stops:008884632,0
stops:008884632:2,Ville-Pommerœul,50.464542,3.724248,2,stops:008884632,0
stops:008884640,Harchies,50.482565,3.698764,,,1
stops:008884640:0,Harchies,50.482565,3.698764,,stops:008884640,0
stops:008884640:1,Harchies,50.482565,3.698764,1,stops:008884640,0
stops:008884640:2,Harchies,50.482565,3.698764,2,stops:008884640,0
stops:008884715,Blaton,50.505461,3.666304,,,1
stops:008884715:0,Blaton,50.505461,3.666304,,stops:008884715,0
stops:008884715:1,Blaton,50.505461,3.666304,1,stops:008884715,0
stops:008884715:2,Blaton,50.505461,3.666304,2,stops:008884715,0
stops:008884855,Péruwelz,50.513704,3.592772,,,1
stops:008884855:0,Péruwelz,50.513704,3.592772,,stops:008884855,0
stops:008884855:1,Péruwelz,50.513704,3.592772,1,stops:008884855,0
stops:008884855:2,Péruwelz,50.513704,3.592772,2,stops:008884855,0
stops:008884889,Callenelle,50.527359,3.52618,,,1
stops:008884889:0,Callenelle,50.527359,3.52618,,stops:008884889,0
stops:008884889:1,Callenelle,50.527359,3.52618,1,stops:008884889,0
stops:008884889:2,Callenelle,50.527359,3.52618,2,stops:008884889,0
stops:008885001,Tournai,50.613134,3.396942,,,1
stops:008885001:0,Tournai,50.613134,3.396942,,stops:008885001,0
stops:008885001:1,Tournai,50.613134,3.396942,1,stops:008885001,0
stops:008885001:2,Tournai,50.613134,3.396942,2,stops:008885001,0
stops:008885001:3,Tournai,50.613134,3.396942,3,stops:008885001,0
stops:008885001:4,Tournai,50.613134,3.396942,4,stops:008885001,0
stops:008885001:5,Tournai,50.613134,3.396942,5,stops:008885001,0
stops:008885001:A,Tournai,50.613134,3.396942,A,stops:008885001,0
stops:008885068,Froyennes,50.62989,3.354837,,,1
stops:008885068:0,Froyennes,50.62989,3.354837,,stops:008885068,0
stops:008885068:1,Froyennes,50.62989,3.354837,1,stops:008885068,0
stops:008885068:2,Froyennes,50.62989,3.354837,2,stops:008885068,0
stops:008885522,Antoing,50.569626,3.451309,,,1
stops:008885522:0,Antoing,50.569626,3.451309,,stops:008885522,0
stops:008885522:1,Antoing,50.569626,3.451309,1,stops:008885522,0
stops:008885522:2,Antoing,50.569626,3.451309,2,stops:008885522,0
stops:008885530,Maubray,50.547557,3.495527,,,1
stops:008885530:0,Maubray,50.547557,3.495527,,stops:008885530,0
stops:008885530:1,Maubray,50.547557,3.495527,1,stops:008885530,0
stops:008885530:2,Maubray,50.547557,3.495527,2,stops:008885530,0
stops:008885704,Mouscron,50.741005,3.228448,,,1
stops:008885704:0,Mouscron,50.741005,3.228448,,stops:008885704,0
stops:008885704:1,Mouscron,50.741005,3.228448,1,stops:008885704,0
stops:008885704:2,Mouscron,50.741005,3.228448,2,stops:008885704,0
stops:008885704:3,Mouscron,50.741005,3.228448,3,stops:008885704,0
stops:008885704:4,Mouscron,50.741005,3.228448,4,stops:008885704,0
stops:008885753,Herseaux,50.713894,3.245959,,,1
stops:008885753:0,Herseaux,50.713894,3.245959,,stops:008885753,0
stops:008885753:1,Herseaux,50.713894,3.245959,1,stops:008885753,0
stops:008885753:2,Herseaux,50.713894,3.245959,2,stops:008885753,0
stops:008886009,Ath,50.626932,3.777429,,,1
stops:008886009:0,Ath,50.626932,3.777429,,stops:008886009,0
stops:008886009:1,Ath,50.626932,3.777429,1,stops:008886009,0
stops:008886009:2,Ath,50.626932,3.777429,2,stops:008886009,0
stops:008886009:3,Ath,50.626932,3.777429,3,stops:008886009,0
stops:008886009:4,Ath,50.626932,3.777429,4,stops:008886009,0
stops:008886041,Maffle,50.614356,3.800117,,,1
stops:008886041:0,Maffle,50.614356,3.800117,,stops:008886041,0
stops:008886041:1,Maffle,50.614356,3.800117,1,stops:008886041,0
stops:008886041:2,Maffle,50.614356,3.800117,2,stops:008886041,0
stops:008886058,Mevergnies-Attre,50.600108,3.833917,,,1
stops:008886058:0,Mevergnies-Attre,50.600108,3.833917,,stops:008886058,0
stops:008886058:1,Mevergnies-Attre,50.600108,3.833917,1,stops:008886058,0
stops:008886058:2,Mevergnies-Attre,50.600108,3.833917,2,stops:008886058,0
stops:008886066,Brugelette,50.594229,3.852551,,,1
stops:008886066:0,Brugelette,50.594229,3.852551,,stops:008886066,0
stops:008886066:1,Brugelette,50.594229,3.852551,1,stops:008886066,0
stops:008886066:2,Brugelette,50.594229,3.852551,2,stops:008886066,0
stops:008886074,Cambron-Casteau,50.586759,3.874809,,,1
stops:008886074:0,Cambron-Casteau,50.586759,3.874809,,stops:008886074,0
stops:008886074:1,Cambron-Casteau,50.586759,3.874809,1,stops:008886074,0
stops:008886074:2,Cambron-Casteau,50.586759,3.874809,2,stops:008886074,0
stops:008886348,Leuze,50.600612,3.616872,,,1
stops:008886348:0,Leuze,50.600612,3.616872,,stops:008886348,0
stops:008886348:1,Leuze,50.600612,3.616872,1,stops:008886348,0
stops:008886348:2,Leuze,50.600612,3.616872,2,stops:008886348,0
stops:008886504,Lessen,50.712015,3.836434,,,1
stops:008886504:0,Lessen,50.712015,3.836434,,stops:008886504,0
stops:008886504:1,Lessen,50.712015,3.836434,1,stops:008886504,0
stops:008886504:2,Lessen,50.712015,3.836434,2,stops:008886504,0
stops:008886504:3,Lessen,50.712015,3.836434,3,stops:008886504,0
stops:008886546,Acren,50.733095,3.847086,,,1
stops:008886546:0,Acren,50.733095,3.847086,,stops:008886546,0
stops:008886546:1,Acren,50.733095,3.847086,1,stops:008886546,0
stops:008886546:2,Acren,50.733095,3.847086,2,stops:008886546,0
stops:008886553,Houraing,50.703062,3.835175,,,1
stops:008886553:0,Houraing,50.703062,3.835175,,stops:008886553,0
stops:008886553:1,Houraing,50.703062,3.835175,1,stops:008886553,0
stops:008886553:2,Houraing,50.703062,3.835175,2,stops:008886553,0
stops:008886561,Papegem,50.686585,3.823408,,,1
stops:008886561:0,Papegem,50.686585,3.823408,,stops:008886561,0
stops:008886561:1,Papegem,50.686585,3.823408,1,stops:008886561,0
stops:008886561:2,Papegem,50.686585,3.823408,2,stops:008886561,0
stops:008886587,Rebaix,50.661235,3.793627,,,1
stops:008886587:0,Rebaix,50.661235,3.793627,,stops:008886587,0
stops:008886587:1,Rebaix,50.661235,3.793627,1,stops:008886587,0
stops:008886587:2,Rebaix,50.661235,3.793627,2,stops:008886587,0
stops:008891009,Brugge,51.197226,3.216726,,,1
stops:008891009:0,Brugge,51.197226,3.216726,,stops:008891009,0
stops:008891009:1,Brugge,51.197226,3.216726,1,stops:008891009,0
stops:008891009:2,Brugge,51.197226,3.216726,2,stops:008891009,0
stops:008891009:3,Brugge,51.197226,3.216726,3,stops:008891009,0
stops:008891009:4,Brugge,51.197226,3.216726,4,stops:008891009,0
stops:008891009:5,Brugge,51.197226,3.216726,5,stops:008891009,0
stops:008891009:6,Brugge,51.197226,3.216726,6,stops:008891009,0
stops:008891009:7,Brugge,51.197226,3.216726,7,stops:008891009,0
stops:008891009:8,Brugge,51.197226,3.216726,8,stops:008891009,0
stops:008891009:9,Brugge,51.197226,3.216726,9,stops:008891009,0
stops:008891009:10,Brugge,51.197226,3.216726,10,stops:008891009,0
stops:008891033,Brugge-Sint-Pieters,51.223115,3.201795,,,1
stops:008891033:0,Brugge-Sint-Pieters,51.223115,3.201795,,stops:008891033,0
stops:008891033:1,Brugge-Sint-Pieters,51.223115,3.201795,1,stops:008891033,0
stops:008891033:2,Brugge-Sint-Pieters,51.223115,3.201795,2,stops:008891033,0
stops:008891116,Oostkamp,51.154114,3.257466,,,1
